ProgramSection,ProgramSubSection,Activity,AgeGroup,Location,CourseCode,CourseComments,CourseDayofWeek,CourseDate,CourseTime
Camps,Summer Camps,Camp - Leader In Training 2,15-19 years,Victoria Road Recreation Centre,164475,,Mon-Fri,Jul7-11,9 a.m.-4 p.m.
Camps,Summer Camps,Camp - Pre- LIT,12-13 years,Victoria Road Recreation Centre,164476,,Mon-Fri,Aug18-22,9 a.m.-4 p.m.
Camps,Summer Camps,Camp - Pottery Week,7-12 years,50 Municipal Street,164477,,Mon-Fri,Jul7-11,9:30 a.m.-12 p.m.
Camps,Summer Camps,Camp - Pottery Week,13-17 years,50 Municipal Street,164478,,Mon-Fri,Jul7-11,1-3 p.m.
Camps,Summer Camps,Camp - Pottery Week,7-12 years,50 Municipal Street,164479,,Mon-Fri,Aug11-15,9:30 a.m.-12 p.m.
Camps,Summer Camps,Camp - Pottery Week,7-12 years,50 Municipal Street,164480,,Mon-Fri,Aug11-15,1-3 p.m.
Camps,Summer Camps,Camp - Pottery Week,7-12 years,50 Municipal Street,164481,,Mon-Fri,Aug18-22,9:30 a.m.-12 p.m.
Camps,Summer Camps,Camp - Pottery Week,7-12 years,50 Municipal Street,164482,,Mon-Fri,Aug18-22,1-3 p.m.
Camps,Summer Camps,Camp - Sherwood Forest Camp,7-12 years,Barber Scout Camp,164484,,Mon-Fri,Jul7-11,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sherwood Forest Camp,7-12 years,Barber Scout Camp,164485,,Mon-Fri,Jul14-18,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sherwood Forest Camp,7-12 years,Barber Scout Camp,164486,,Mon-Fri,Jul21-25,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sherwood Forest Camp,7-12 years,Barber Scout Camp,164487,,Mon-Fri,Jul 28-Aug 1,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sherwood Forest Camp,7-12 years,Barber Scout Camp,164488,,Tue-Fri,Aug5-8,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sherwood Forest Camp,7-12 years,Barber Scout Camp,164489,,Mon-Fri,Aug11-15,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sherwood Forest Camp,7-12 years,Barber Scout Camp,164490,,Mon-Fri,Aug18-22,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sports N Swim Camp,5-12 years,Victoria Road Recreation Centre,164492,,Wed-Fri,Jul2-4,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sports N Swim Camp,5-12 years,Victoria Road Recreation Centre,164493,,Mon-Fri,Jul7-11,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sports N Swim Camp,5-12 years,Victoria Road Recreation Centre,164494,,Mon-Fri,Jul21-25,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sports N Swim Camp,5-12 years,Victoria Road Recreation Centre,164495,,Mon-Fri,Jul 28-Aug 1,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sports N Swim Camp,5-12 years,Victoria Road Recreation Centre,164496,,Tue-Fri,Aug5-8,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sports N Swim Camp,5-12 years,Victoria Road Recreation Centre,164497,,Mon-Fri,Aug11-15,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sports N Swim Camp,5-12 years,Victoria Road Recreation Centre,164498,,Mon-Fri,Aug18-22,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Arts Unlimited,5-12 years,Guelph Youth Music Centre,164499,,Mon-Fri,Jul7-11,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Arts Unlimited,5-12 years,Guelph Youth Music Centre,164500,,Mon-Fri,Jul14-18,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Arts Unlimited,5-12 years,Guelph Youth Music Centre,164501,,Mon-Fri,Jul21-25,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Arts Unlimited,5-12 years,Guelph Youth Music Centre,164502,,Mon-Fri,Jul 28-Aug 1,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sherwood Forest Camp,7-12 years,Barber Scout Camp,167333,,Mon-Fri,Aug25-29,8 a.m.-5 p.m.
Camps,Summer Camps,Camp - Sports N Swim Camp,5-12 years,Victoria Road Recreation Centre,167334,,Mon-Fri,Aug25-29,8 a.m.-5 p.m.
Aquatics,Advanced Leadership,Aquatic Supervisor Training (AST),16+ years,Victoria Road Recreation Centre,164255,,Sat-Sun,May10-11,9 a.m.-6 p.m.
Aquatics,Advanced Leadership,LSS Standard First Aid  Recourse with CPR C & AED,16+ years,Victoria Road Recreation Centre,164257,Course Hours  Fri 6 - 10 p.m.  Sat 9 a.m. - 7p.m.,Fri-Sat,May16-17,6-10 p.m.
Aquatics,Advanced Leadership,LSS Standard First Aid Recertification with CPR C & AED,14+ years,Victoria Road Recreation Centre,164261,,Sat,May-17,9 a.m.-6 p.m.
Aquatics,Advanced Leadership,LSS Standard First Aid with CPR C & AED,14+ years,Victoria Road Recreation Centre,164265,,Sat-Sun,May17-18,9 a.m.-6 p.m.
Aquatics,Advanced Leadership,National Lifeguard Service (NLS) - VRRC,16+ years,Victoria Road Recreation Centre,164270,Course hours:  Sun 4 - 9:30 p.m.  No Class Apr 20 & May 18,Sun,Apr 13-Jun 15,4-8 p.m.
Aquatics,Advanced Leadership,National Lifeguard Service (NLS) - VRRC,16+ years,Victoria Road Recreation Centre,164271,"Course hours:  Fri 6 - 10 p.m.,  Sat 1 - 10 p.m.  Sun 12 - 9 p.m.",Fri-Sun,May 30-Jun 8,6-10 p.m.
Aquatics,Advanced Leadership,RC Water Safety Instructor - VRRC,16+ years,Victoria Road Recreation Centre,164274,Course hours:  Thu & Fri 6 - 10 pm; Sat & Sun 12 - 9 pm,Thu-Sun,Jun12-15,6-10 p.m.
Aquatics,Advanced Leadership,Advanced Instructor & Examiner Standards Clinic,16+ years,Centennial Pool,164303,,Sat,May-03,2-10 p.m.
Aquatics,Advanced Leadership,National Lifeguard Service (NLS) - Recertification,16+ years,Centennial Pool,164305,,Sat,Jun-14,2-8 p.m.
Aquatics,Advanced Leadership,RC Water Safety Instructor - Recertification,16+ years,Centennial Pool,164306,,Sat,May-31,2-7 p.m.
Aquatics,Advanced Leadership,LSS Lifesaving Instructors - VRRC,16+ years,Victoria Road Recreation Centre,164537,Course hours: Fri 6 - 10 p.m.;  Sat & Sun 10 a.m. - 8 p.m.,Fri-Sun,Apr11-13,6-10 p.m.
Aquatics,Specialty Aquatics,Adapted Aquatics - Parent and Tot,4mos-3 years,West End Community Centre,165472,,Thu,Apr 17-Jun 19,6-6:30 p.m.
Aquatics,Specialty Aquatics,Adapted Aquatics - Preschool,3-6 years,West End Community Centre,165473,,Thu,Apr 17-Jun 19,5-5:30 p.m.
Aquatics,Specialty Aquatics,Adapted Aquatics - Preschool,3-6 years,West End Community Centre,165474,,Thu,Apr 17-Jun 19,5:30-6 p.m.
Aquatics,Specialty Aquatics,Adapted Aquatics - Schoolage - Just Starting,7-11 years,West End Community Centre,165475,Combined with Next Steps & Starting Strokes,Thu,Apr 17-Jun 19,6:30-7:15 p.m.
Aquatics,Specialty Aquatics,Adapted Aquatics - Schoolage - Next Steps,7-11 years,West End Community Centre,165476,Combined with Just starting & Starting strokes,Thu,Apr 17-Jun 19,6:30-7:15 p.m.
Aquatics,Specialty Aquatics,Adapted Aquatics - Schoolage - Starting Strokes,7-11 years,West End Community Centre,165477,Combined with Just starting & Next Steps,Thu,Apr 17-Jun 19,6:30-7:15 p.m.
Aquatics,Specialty Aquatics,H2O Sports and Skills,10-15 years,West End Community Centre,165479,No class Apr 20,Sun,Apr 13-Jun 22,5-6:15 p.m.
Aquatics,Advanced Leadership,Bronze Cross - WERC,13+ years,West End Community Centre,165488,Course  5:30 - 8:00 pm  Exam    Sun June 22 6:00 pm - 8:30 pm               WECC  No class Apr 20,Sun,Apr 13-Jun 22,5:30-6:30 p.m.
Aquatics,Advanced Leadership,Bronze Medallion & Emergency First Aid - WECC,13+ years,West End Community Centre,165489,Course 4:30 - 7:15 PM  Exam Sun June 22 4:30 - 7:00 pm. WECC  No class Apr 20,Sun,Apr 13-Jun 22,4:30-5:30 p.m.
Aquatics,Advanced Leadership,Bronze Star,11+ years,West End Community Centre,165490,,Wed,Apr 16-Jun 18,6:30-7:45 p.m.
Aquatics,Advanced Leadership,Bronze Star,11+ years,West End Community Centre,165491,No class Apr 18,Fri,Apr 11-Jun 20,6:15-7:30 p.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Ranger,6-13 years,West End Community Centre,165492,Combined with Rookie & Star,Wed,Apr 16-Jun 18,4:30-5:30 p.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Ranger,6-13 years,West End Community Centre,165493,Combined with Rookie & Star,Sat,Apr 12-Jun 14,12-1 p.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Rookie,6-13 years,West End Community Centre,165494,Combined with Ranger & Star,Sat,Apr 12-Jun 14,12-1 p.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Rookie,6-13 years,West End Community Centre,165495,Combined with Ranger & Star,Wed,Apr 16-Jun 18,4:30-5:30 p.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Star,6-13 years,West End Community Centre,165496,Combined  with Rookie & Ranger,Wed,Apr 16-Jun 18,4:30-5:30 p.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Star,6-13 years,West End Community Centre,165497,Combined  with Rookie & Ranger,Sat,Apr 12-Jun 14,12-1 p.m.
Aquatics,Family Lessons,"Family A (Sea Otter, Salamander, Sunfish, Crocodile)",3-6 years,West End Community Centre,165502,,Thu,Apr 17-Jun 19,5:45-6:30 p.m.
Aquatics,Family Lessons,"Family A (Sea Otter, Salamander, Sunfish, Crocodile)",3-6 years,West End Community Centre,165503,,Thu,Apr 17-Jun 19,6:30-7:15 p.m.
Aquatics,Family Lessons,"Family A (Sea Otter, Salamander, Sunfish, Crocodile)",3-6 years,West End Community Centre,165504,No class Apr 20,Sun,Apr 13-Jun 22,10:15-11 a.m.
Aquatics,Family Lessons,"Family A (Sea Otter, Salamander, Sunfish, Crocodile)",3-6 years,West End Community Centre,165505,No class Apr 20,Sun,Apr 13-Jun 22,11-11:45 a.m.
Aquatics,Family Lessons,"Family A (Sea Otter, Salamander, Sunfish, Crocodile)",3-6 years,West End Community Centre,165506,,Thu,Apr 17-Jun 19,7:15-8 p.m.
Aquatics,Family Lessons,"Family Advanced (Swim Kids 7,8,9.10)",6-12 years,West End Community Centre,165507,,Thu,Apr 17-Jun 19,7:15-8:15 p.m.
Aquatics,Family Lessons,"Family Advanced (Swim Kids 7,8,9.10)",6-12 years,West End Community Centre,165508,No class Apr 20,Sun,Apr 13-Jun 22,11 a.m.-12 p.m.
Aquatics,Family Lessons,"Family B (Swim Kids1,2,3,4, Whale)",5-12 years,West End Community Centre,165509,,Thu,Apr 17-Jun 19,5:45-6:30 p.m.
Aquatics,Family Lessons,"Family B (Swim Kids1,2,3,4, Whale)",5-12 years,West End Community Centre,165510,,Thu,Apr 17-Jun 19,6:30-7:15 p.m.
Aquatics,Family Lessons,"Family B (Swim Kids1,2,3,4, Whale)",5-12 years,West End Community Centre,165511,,Thu,Apr 17-Jun 19,7:15-8 p.m.
Aquatics,Family Lessons,"Family B (Swim Kids1,2,3,4, Whale)",5-12 years,West End Community Centre,165512,No class Apr 20,Sun,Apr 13-Jun 22,10:15-11 a.m.
Aquatics,Family Lessons,"Family B (Swim Kids1,2,3,4, Whale)",5-12 years,West End Community Centre,165513,No class Apr 20,Sun,Apr 13-Jun 22,11-11:45 a.m.
Aquatics,Family Lessons,"Family C (Swim Kids 5, Swim Kids 6)",6-12 years,West End Community Centre,165514,,Thu,Apr 17-Jun 19,5:45-6:30 p.m.
Aquatics,Family Lessons,"Family C (Swim Kids 5, Swim Kids 6)",6-12 years,West End Community Centre,165515,,Thu,Apr 17-Jun 19,6:30-7:15 p.m.
Aquatics,Family Lessons,"Family C (Swim Kids 5, Swim Kids 6)",6-12 years,West End Community Centre,165516,,Thu,Apr 17-Jun 19,7:15-8 p.m.
Aquatics,Family Lessons,"Family C (Swim Kids 5, Swim Kids 6)",6-12 years,West End Community Centre,165517,No class Apr 20,Sun,Apr 13-Jun 22,10:15-11 a.m.
Aquatics,Family Lessons,"Family C (Swim Kids 5, Swim Kids 6)",6-12 years,West End Community Centre,165518,No class Apr 20,Sun,Apr 13-Jun 22,11-11:45 a.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC  Sea Otter,3-6 years,West End Community Centre,165520,No class May 19,Mon,Apr 14-Jun 23,6:30-7 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC  Sea Otter,3-6 years,West End Community Centre,165521,,Wed,Apr 16-Jun 18,7:30-8 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Crocodile,3-6 years,West End Community Centre,165522,,Wed,Apr 16-Jun 18,6-6:30 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Salamander,3-6 years,West End Community Centre,165523,,Wed,Apr 16-Jun 18,7:30-8 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Salamander,3-6 years,West End Community Centre,165524,No class May 19,Mon,Apr 14-Jun 23,6:30-7 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Sunfish,3-6 years,West End Community Centre,165525,,Wed,Apr 16-Jun 18,6-6:30 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Swim Kids 1,5-12 years,West End Community Centre,165526,No class Apr 18,Fri,Apr 11-Jun 20,5:30-6 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Swim Kids 1,5-12 years,West End Community Centre,165527,,Wed,Apr 16-Jun 18,5:30-6 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Swim Kids 2,5-12 years,West End Community Centre,165528,No class Apr 18,Fri,Apr 11-Jun 20,5:30-6 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Swim Kids 2,5-12 years,West End Community Centre,165529,,Wed,Apr 16-Jun 18,5:30-6 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Swim Kids 3,5-12 years,West End Community Centre,165530,No class Apr 18,Fri,Apr 11-Jun 20,6:30-7 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Swim Kids 4,5-12 years,West End Community Centre,165531,No class Apr 18,Fri,Apr 11-Jun 20,6:30-7 p.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Swim Kids 5,6-12 years,West End Community Centre,165532,,Sat,Apr 12-Jun 14,9:30-10 a.m.
Aquatics,H3O Classes (Tri-Privates),H30 - RC Swim Kids 6,6-12 years,West End Community Centre,165533,,Sat,Apr 12-Jun 14,11-11:30 a.m.
Aquatics,Advanced Leadership,Pre-NLS,14-30 years,West End Community Centre,165534,Pre-requisite: Bronze Cross    No class Apr 20,Sun,Apr 13-Jun 22,4-5 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165535,No class May 19,Mon,Apr 14-Jun 23,8-8:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165536,No class May 19,Mon,Apr 14-Jun 23,9-9:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165537,No class May 19,Mon,Apr 14-Jun 23,8:30-9 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165541,Level 2 and lower - lap pool not available,Wed,Apr 16-Jun 18,8-8:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165542,,Tue,Apr 15-Jun 17,8-8:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165543,No class May 19    Level 2 and lower - lap pool not available,Mon,Apr 14-Jun 23,8-8:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165544,No class May 19,Mon,Apr 14-Jun 23,5-5:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165545,,Tue,Apr 15-Jun 17,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165546,,Tue,Apr 15-Jun 17,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165548,,Tue,Apr 15-Jun 17,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165549,Level 2 and lower - lap pool not available,Wed,Apr 16-Jun 18,8-8:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165550,,Wed,Apr 16-Jun 18,8-8:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165551,,Wed,Apr 16-Jun 18,8:30-9 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165553,,Wed,Apr 16-Jun 18,6:30-7 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165554,,Wed,Apr 16-Jun 18,7-7:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165556,No class May 19,Mon,Apr 14-Jun 23,5-5:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165557,,Thu,Apr 17-Jun 19,8-8:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165560,No class May 19,Mon,Apr 14-Jun 23,8-8:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165561,No class May 19,Mon,Apr 14-Jun 23,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165562,No class May 19,Mon,Apr 14-Jun 23,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165563,No class May 19,Mon,Apr 14-Jun 23,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165564,Level 2 and lower - lap pool not available,Thu,Apr 17-Jun 19,8-8:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165565,Level 2 and lower - lap pool not available,Thu,Apr 17-Jun 19,8-8:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165566,,Thu,Apr 17-Jun 19,4:45-5:15 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-99 years,West End Community Centre,165573,Level 2 and lower - lap pool not available,Thu,Apr 17-Jun 19,5:15-5:45 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165575,,Sat,Apr 12-Jun 14,12:30-1 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165576,,Sat,Apr 12-Jun 14,10:30-11 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165577,,Sat,Apr 12-Jun 14,11-11:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165580,,Sat,Apr 12-Jun 14,11:30 a.m.-12 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165584,,Sat,Apr 12-Jun 14,9-9:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165585,,Sat,Apr 12-Jun 14,11-11:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165586,No class Apr 18,Fri,Apr 11-Jun 20,7-7:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165587,No class Apr 18,Fri,Apr 11-Jun 20,7-7:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165589,No class Apr 18,Fri,Apr 11-Jun 20,7-7:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165590,No class Apr 20,Sun,Apr 13-Jun 22,12:15-12:45 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165591,No class Apr 20,Sun,Apr 13-Jun 22,12-12:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165592,No class Apr 20,Sun,Apr 13-Jun 22,11:45 a.m.-12:15 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165593,No class Apr 20,Sun,Apr 13-Jun 22,12:15-12:45 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165594,No class Apr 20,Sun,Apr 13-Jun 22,12:15-12:45 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165595,No class Apr 20,Sun,Apr 13-Jun 22,12-12:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165596,No class Apr 20,Sun,Apr 13-Jun 22,11:45 a.m.-12:15 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165597,No class Apr 20,Sun,Apr 13-Jun 22,11:45 a.m.-12:15 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165598,No class Apr 20,Sun,Apr 13-Jun 22,4-4:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - WECC,3-15 years,West End Community Centre,165599,No class Apr 20,Sun,Apr 13-Jun 22,4:30-5 p.m.
Aquatics,Specialty Aquatics,RC Adult Swim Basics 1,16+ years,West End Community Centre,165611,Leisure Pool Only,Tue,Apr 15-Jun 17,8-8:45 p.m.
Aquatics,Specialty Aquatics,RC Adult Swim Basics 1,16+ years,West End Community Centre,165612,No class Apr 18,Fri,Apr 11-Jun 20,9:15-10 a.m.
Aquatics,Specialty Aquatics,RC Adult Swim Basics 2,16+ years,West End Community Centre,165613,Combined with Adult & Teen Swim Strokes 3,Tue,Apr 15-Jun 17,7:30-8:15 p.m.
Aquatics,Specialty Aquatics,RC Adult Swim Basics 2,16+ years,West End Community Centre,165614,No class Apr 18  Combined with Adult Swim Strokes 3,Fri,Apr 11-Jun 20,9:30-10:15 a.m.
Aquatics,Specialty Aquatics,RC Adult Swim Strokes 3,16+ years,West End Community Centre,165615,Combined with Adult & Teen Swim Basics 2,Tue,Apr 15-Jun 17,7:30-8:15 p.m.
Aquatics,Specialty Aquatics,RC Adult Swim Strokes 3,16+ years,West End Community Centre,165616,Combined with Adult Swim Basics 2  No class Apr 20,Fri,Apr 11-Jun 20,9:30-10:15 a.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165618,No class May 19  Combined with Whale,Mon,Apr 14-Jun 23,7:30-8 p.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165620,No class May 19,Mon,Apr 14-Jun 23,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165621,Combined with Whale,Tue,Apr 15-Jun 17,7:30-8 p.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165622,,Tue,Apr 15-Jun 17,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165624,Combined with Whale,Wed,Apr 16-Jun 18,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165625,,Wed,Apr 16-Jun 18,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165627,No class Apr 18  Combined with Whale,Fri,Apr 11-Jun 20,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165629,Combined with Whale,Sat,Apr 12-Jun 14,10:30-11 a.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165630,Combined with Whale,Sat,Apr 12-Jun 14,11-11:30 a.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165632,No class May 19    Combined with Whale,Mon,Apr 14-Jun 23,10-10:30 a.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165633,Combined with Whale,Thu,Apr 17-Jun 19,4:45-5:15 p.m.
Aquatics,Preschool Aquatics,RC Crocodile,3-6 years,West End Community Centre,165635,Combined with Whale  No class Apr 20,Sun,Apr 13-Jun 22,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Duck,12-24mos,West End Community Centre,165636,No class May 19,Mon,Apr 14-Jun 23,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Duck,12-24mos,West End Community Centre,165637,,Sat,Apr 12-Jun 14,10-10:30 a.m.
Aquatics,Preschool Aquatics,RC Duck,12-24mos,West End Community Centre,165638,,Tue,Apr 15-Jun 17,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Duck,12-24mos,West End Community Centre,165639,,Tue,Apr 15-Jun 17,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Duck,12-24mos,West End Community Centre,165640,No class May 19  Combined with Sea Turtle,Mon,Apr 14-Jun 23,9-9:30 a.m.
Aquatics,Preschool Aquatics,RC Duck,12-24mos,West End Community Centre,165641,Combined with Sea Turtle,Wed,Apr 16-Jun 18,8:30-9 a.m.
Aquatics,Preschool Aquatics,RC Duck,12-24mos,West End Community Centre,165642,No class Apr 18,Fri,Apr 11-Jun 20,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Duck,12-24mos,West End Community Centre,165643,,Wed,Apr 16-Jun 18,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Duck,12-24mos,West End Community Centre,165644,,Sat,Apr 12-Jun 14,12-12:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165645,No class May 19,Mon,Apr 14-Jun 23,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165647,No class May 19    Combined with Sunfish,Mon,Apr 14-Jun 23,10-10:30 a.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165648,No class May 19,Mon,Apr 14-Jun 23,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165649,No class May 19,Mon,Apr 14-Jun 23,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165650,No class May 19,Mon,Apr 14-Jun 23,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165651,No class May 19,Mon,Apr 14-Jun 23,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165653,,Tue,Apr 15-Jun 17,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165654,,Tue,Apr 15-Jun 17,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165655,Combined with Sunfish,Wed,Apr 16-Jun 18,9-9:30 a.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165656,,Wed,Apr 16-Jun 18,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165657,,Wed,Apr 16-Jun 18,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165658,,Tue,Apr 15-Jun 17,5-5:30 p.m.
