ProgramSection,ProgramSubSection,Activity,AgeGroup,Location,CourseCode,CourseComments,CourseDayofWeek,CourseDate,CourseTime
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168273,8 Lessons,Tue,Jul 8-Aug 26,5:30-6 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168274,8 Lessons,Tue,Jul 8-Aug 26,7-7:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168278,,Wed,Jul 2-Aug 27,5-5:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168279,,Wed,Jul 2-Aug 27,5-5:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168280,,Wed,Jul 2-Aug 27,5-5:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168281,,Wed,Jul 2-Aug 27,5:30-6 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168282,,Wed,Jul 2-Aug 27,6-6:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168283,,Wed,Jul 2-Aug 27,6:30-7 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168284,,Wed,Jul 2-Aug 27,7-7:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168285,,Wed,Jul 2-Aug 27,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168286,,Wed,Jul 2-Aug 27,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168287,,Wed,Jul 2-Aug 27,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168288,,Thu,Jul 3-Aug 28,7-7:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168289,,Thu,Jul 3-Aug 28,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168290,,Thu,Jul 3-Aug 28,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168291,,Thu,Jul 3-Aug 28,7:30-8 p.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Ranger,7-13 years,Victoria Road Recreation Centre,168292,Combined with Rookie & Star  No Class Jul 1,Mon-Fri,Jun 30-Jul 11,9:30-10:30 a.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Ranger,7-13 years,Victoria Road Recreation Centre,168293,Combined with Rookie & Star,Tue,Jul 8-Aug 26,7:30-8:30 p.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Rookie,7-13 years,Victoria Road Recreation Centre,168294,Combined with Ranger & Star  No class Jul 1,Mon-Fri,Jun 30-Jul 11,9:30-10:30 a.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Rookie,7-13 years,Victoria Road Recreation Centre,168295,Combined with Ranger & Star,Tue,Jul 8-Aug 26,7:30-8:30 p.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Star,7-13 years,Victoria Road Recreation Centre,168296,Combined with Rookie & Ranger  No class Jul 1,Mon-Fri,Jun 30-Jul 11,9:30-10:30 a.m.
Aquatics,Schoolage Aquatics,Canadian Swim Patrol - Star,7-13 years,Victoria Road Recreation Centre,168297,Combined with Rookie & Ranger,Tue,Jul 8-Aug 26,7:30-8:30 p.m.
Aquatics,Advanced Leadership,Bronze Star,11+ years,Victoria Road Recreation Centre,168298,,Wed,Jul 2-Aug 27,7-8:15 p.m.
Aquatics,Advanced Leadership,RC Assistant Water Safety Instructor  - WECC,15+ years,West End Community Centre,168391,"Course Dates:  Sep 27, 28, Nov 2, Dec 7  This course includes High Five  100% Mandatory Attendance  Course hours: 9-6 p.m.",Sat-Sun,Sep 27-Dec 7,9 a.m.-6 p.m.
Aquatics,Advanced Leadership,Red Cross Water Safety Instructor - WECC,15+ years,West End Community Centre,168392,Thu 6-10 p.m.  Fri   6-10 p.m.  Sat  9 a.m.- 6 p.m.  Sun 9 a.m. - 6 p.m.  100% Mandatory Attendance,Thu-Sun,Sep4-7,6-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168393,,Mon-Fri,Jul14-24,9-9:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168394,,Mon-Fri,Jul14-24,9-9:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168395,,Mon-Fri,Jun 30-Jul 11,9-9:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168396,,Mon-Fri,Jun 30-Jul 11,9-9:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168397,,Mon-Fri,Jul 28-Aug 8,9-9:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168398,,Mon-Fri,Aug11-21,9-9:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168399,,Mon-Fri,Aug11-21,9-9:30 a.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,Victoria Road Recreation Centre,168400,No class Jul 1,Mon-Fri,Jun 30-Jul 11,10-10:30 a.m.
Aquatics,Specialty Aquatics,Volunteer Seminar,13+ years,West End Community Centre,168403,,Thu,Jun-19,5-6 p.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,Victoria Road Recreation Centre,168404,Combined with Starfish & Duck  No class Jul 1,Mon-Fri,Jun 30-Jul 11,10-10:30 a.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168408,,Mon,Jun 30-Aug 25,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168409,,Mon,Jun 30-Aug 25,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168410,,Mon,Jun 30-Aug 25,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168411,8 Lessons,Tue,Jul 8-Aug 26,7-7:30 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168412,8 Lessons,Tue,Jul 8-Aug 26,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168413,8 Lessons,Tue,Jul 8-Aug 26,7:30-8 p.m.
Aquatics,Private Aquatic Lessons,Privates - VRRC,3+ years,Victoria Road Recreation Centre,168414,8 Lessons,Tue,Jul 8-Aug 26,7:30-8 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,Victoria Road Recreation Centre,168415,,Thu/Tue,Jul3-31,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,Victoria Road Recreation Centre,168416,,Tue/Thu,Aug5-28,7-7:30 p.m.
Aquatics,Specialty Aquatics,RC Adult Swim Basics 1,16+ years,Victoria Road Recreation Centre,168455,Combined with Adult Swim Basics 2,Thu,Jul 3-Aug 28,7:30-8:15 p.m.
Aquatics,Specialty Aquatics,RC Adult Swim Basics 2,16+ years,Victoria Road Recreation Centre,168459,Combined with Adult Swim Basics 1,Thu,Jul 3-Aug 28,7:30-8:15 p.m.
Aquatics,Specialty Aquatics,RC Adult Swim Strokes 3,16+ years,Victoria Road Recreation Centre,168463,,Thu,Jul 3-Aug 28,7:30-8:15 p.m.
Aquatics,Advanced Leadership,Bronze Cross - VRRC,13+ years,Victoria Road Recreation Centre,168464,Course Hours: 10 - 12:30 pm  Exam Jul 24; 9 am - noon,Mon-Fri,Jul14-25,10-11:30 a.m.
Aquatics,Advanced Leadership,Bronze Medallion & Emergency First Aid - VRRC,13+ years,Victoria Road Recreation Centre,168465,Course hours: Fri 6 - 10p.m.; Sat & Sun 10a.m. - 8 p.m.,Fri-Sun,Jul11-13,6-10 p.m.
Aquatics,Advanced Leadership,Bronze Medallion & Emergency First Aid - VRRC,13+ years,Victoria Road Recreation Centre,168466,Course hours: Fri 6 - 10p.m.; Sat & Sun 10a.m. - 8 p.m.,Fri-Sun,Aug15-17,6-10 p.m.
Aquatics,Advanced Leadership,Bronze Cross - VRRC,13+ years,Victoria Road Recreation Centre,168469,Course Hours: Fri 6 - 10 p.m.; Sat & Sun 10 a.m. - 7 p.m.,Fri-Sun,Jul11-13,6-10 p.m.
Aquatics,Advanced Leadership,Bronze Cross - VRRC,13+ years,Victoria Road Recreation Centre,168470,Course Hours: Fri 6 - 10 p.m.; Sat & Sun 10 a.m. - 7 p.m.,Fri-Sun,Aug15-17,6-10 p.m.
Aquatics,Advanced Leadership,National Lifeguard Service (NLS) - VRRC,16+ years,Victoria Road Recreation Centre,168473,,Mon-Fri,Aug25-29,9-11:30 a.m.
Aquatics,Advanced Leadership,Pre-NLS,14-30 years,Victoria Road Recreation Centre,168475,,Wed,Jul 2-Aug 27,7:30-8:30 p.m.
Adults,Active Living,Diaper Fit and Diaperfit Extra,18+ years,West End Community Centre,165890,Diaperfit Extra - 45 min exercise class in the lap pool,Wed,Jul 2-Aug 27,10:30-11:15 a.m.
Adults,Active Living,Diaper Fit and Diaperfit Extra,18+ years,West End Community Centre,165891,,Thu,Jul 3-Aug 28,10:30-11:15 a.m.
Adults,Active Living,Shallow Water Aquafit,18+ years,West End Community Centre,166117,"Jul, Aug and Sep  No class Aug 5 & Sep 1",Sun,Jul 6-Sep 14,9:30-10:15 a.m.
Adults,Active Living,Diaper Fit and Diaperfit Extra,18+ years,West End Community Centre,166135,8 classes,Tue,Jul 8-Aug 26,10:30-11:15 a.m.
Adults,Active Living,Absolutely Abs,18+ years,West End Community Centre,167525,no class Aug 5,Mon,Jun 30-Aug 18,6-7 p.m.
Adults,Active Living,Stroller Fit,18+ years,West End Community Centre,167533,,Tue,Jul 8-Aug 26,10-11 a.m.
Adults,Active Living,Yoga,18-99 years,West End Community Centre,167538,,Mon,Jun 30-Aug 25,7-8 p.m.
Adults,Active Living,Hula Hoop,18+ years,West End Community Centre,167541,,Thu,Jul 3-Aug 28,8:30-9:30 p.m.
Adults,Active Living,Stroller Fit,18+ years,Victoria Road Recreation Centre,168332,,Thu,Jul 3-Aug 21,10-11 a.m.
Adults,Active Living,Diaper Fit and Diaperfit Extra,18+ years,Victoria Road Recreation Centre,168951,No Class Aug 4,Mon,Jun 30-Aug 25,10:30-11:15 a.m.
Adults,Active Living,Diaper Fit and Diaperfit Extra,18+ years,Victoria Road Recreation Centre,168952,,Wed,Jul 2-Aug 27,10:30-11:15 a.m.
